stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
BAS;179009;-;-;-;-;-;-;13.3;-;-;-
BAS;179010;-;-;-;-;-;-;10.7;-;-;-
BAS;179011;-;-;-;-;-;-;4.2;-;-;-
BAS;179012;-;-;-;-;-;-;2.1;-;-;-
BAS;179101;-;-;-;-;-;-;3.1;-;-;-
BAS;179102;-;-;-;-;-;-;0.7;-;-;-
BAS;179103;-;-;-;-;-;-;4.4;-;-;-
BAS;179104;-;-;-;-;-;-;11.7;-;-;-
BAS;179105;-;-;-;-;-;-;13.0;-;-;-
BAS;179106;-;-;-;-;-;-;16.5;-;-;-
BAS;179107;-;-;-;-;-;-;18.2;-;-;-
BAS;179108;-;-;-;-;-;-;19.2;-;-;-
BAS;179109;-;-;-;-;-;-;13.7;-;-;-
BAS;179110;-;-;-;-;-;-;9.1;-;-;-
BAS;179111;-;-;-;-;-;-;1.4;-;-;-
BAS;179112;-;-;-;-;-;-;2.1;-;-;-
BAS;179201;-;-;-;-;-;-;0.9;-;-;-
BAS;179202;-;-;-;-;-;-;1.1;-;-;-
BAS;179203;-;-;-;-;-;-;5.9;-;-;-
BAS;179204;-;-;-;-;-;-;10.8;-;-;-
BAS;179205;-;-;-;-;-;-;12.6;-;-;-
BAS;179206;-;-;-;-;-;-;16.5;-;-;-
BAS;179207;-;-;-;-;-;-;18.0;-;-;-
BAS;179208;-;-;-;-;-;-;18.5;-;-;-
BAS;179209;-;-;-;-;-;-;12.7;-;-;-
BAS;179210;-;-;-;-;-;-;10.3;-;-;-
BAS;179211;-;-;-;-;-;-;3.5;-;-;-
BAS;179212;-;-;-;-;-;-;1.6;-;-;-
BAS;179301;-;-;-;-;-;-;-1.7;-;-;-
BAS;179302;-;-;-;-;-;-;3.0;-;-;-
BAS;179303;-;-;-;-;-;-;5.0;-;-;-
BAS;179304;-;-;-;-;-;-;8.0;-;-;-
BAS;179305;-;-;-;-;-;-;12.2;-;-;-
BAS;179306;-;-;-;-;-;-;15.3;-;-;-
BAS;179307;-;-;-;-;-;-;20.0;-;-;-
BAS;179308;-;-;-;-;-;-;19.1;-;-;-
BAS;179309;-;-;-;-;-;-;13.3;-;-;-
